Character,Line
April Ludgate,"Okay, important meeting in the conference room right now."
April Ludgate,Wow.
April Ludgate,Do?
April Ludgate,I can't do anything.
April Ludgate,"Thank you so much, everyone."
April Ludgate,No.
April Ludgate,Leslie should stay here.
April Ludgate,You're doing a really bad job.
April Ludgate,"Wow, move all the way to Indianapolis, so I can pick up your vitamins and supplements."
April Ludgate,Okay.
April Ludgate,I will.
April Ludgate,"I just thought, ""What would Leslie do?"" So I handed out flyers and I canvassed the college."
April Ludgate,What do you mean? I didn't say anything.
April Ludgate,I found a bunch of new potential interns to replace Jen.
April Ludgate,I am sorry that I screwed up your life.
April Ludgate,Hey.
April Ludgate,"I can't take it any more, okay?"
April Ludgate,I even baked a bunch of cookies.
April Ludgate,I told him I had a pork deficiency.
April Ludgate,Stop yelling and being annoying.
April Ludgate,"That's gross, I love it."
April Ludgate,I'm breaking you up.
April Ludgate,You guys are done.
April Ludgate,I drew something on my arm.
April Ludgate,Why is your arm around her? I broke you up.
April Ludgate,I got this from a waiter.
April Ludgate,It was weird.
April Ludgate,I actually really enjoyed finding them.
April Ludgate,And I enjoyed bullying Jen into quitting.
April Ludgate,You have to tell me if I look good.
April Ludgate,This is important.
April Ludgate,You have to look.
April Ludgate,Thanks.
April Ludgate,All my parents got me was that.
April Ludgate,"No, come on."
April Ludgate,Hey.
April Ludgate,"If you see Andy, will you not tell him I'm here?"
April Ludgate,"Because of what happened, I don't want him to think--"
April Ludgate,What do you think?
April Ludgate,Hey.
April Ludgate,This is that wine.
April Ludgate,"You should up your therapy to seven times a week, stop dressing that way and give me your wallet."
April Ludgate,Good idea.
April Ludgate,"You know in the movies, when the cops show up and they find lipstick on a wine glass next to a dead body?"
April Ludgate,Except no one dresses up like a janitor when they want to be slutty.
April Ludgate,Fine.
April Ludgate,Bye.
April Ludgate,Totes.
April Ludgate,Which one are you?
April Ludgate,Seriously?
April Ludgate,"Tom, this witch wants to reserve a park for her satanic ritual."
April Ludgate,Cool.
April Ludgate,His arms are crossed because he's mad at all the other marshmallow workers for annoying him.
April Ludgate,Can I touch a dead body?
April Ludgate,"Excuse me, Mr. Haggerty."
April Ludgate,Can you help her?
April Ludgate,He actually used to run the Parks Department in his home country of Russia.
April Ludgate,Why?
April Ludgate,How did you become a mortician?
April Ludgate,See?
April Ludgate,Can't I just sign up?
April Ludgate,A Larry voodoo doll?
April Ludgate,"Yeah, Tom's your guy."
April Ludgate,"Tom, that's so sweet."
April Ludgate,I just wanted to say that I really like your museum.
April Ludgate,"Is there, like, a museum curator position I could apply for?"
April Ludgate,What else does he do?
April Ludgate,Parks can only be reserved for witch covens or slip-and-slide competitions.
April Ludgate,You like it?
April Ludgate,This is another dead end.
April Ludgate,You can't make museums about those.
April Ludgate,"The only things I like are dogs, sleeping late, and weird birthmarks."
April Ludgate,It's weird and sad and unnecessary.
April Ludgate,You love everything.
April Ludgate,About what?
April Ludgate,Thanks.
April Ludgate,I assumed it was the 1690s.
April Ludgate,"Leslie said it was a ""Come As You Were in the '90s"" party."
April Ludgate,She wants her ugly outfit back.
April Ludgate,"Hey, Ann, Ann called."
April Ludgate,"I'm sorry, but I am not like you."
April Ludgate,"Oh, we have a new policy."
April Ludgate,Thanks.
April Ludgate,The voodoo doll is reading my thoughts.
April Ludgate,These are really important.
April Ludgate,"""He was a beautiful Tinker Bell."""
April Ludgate,Whatever.
April Ludgate,It's not that great.
April Ludgate,"Plus, it's really far away from work and that'd be annoying."
April Ludgate,"It's okay, I took care of it."
April Ludgate,Sorry.
April Ludgate,What are you doing here?
April Ludgate,Kiss me!
April Ludgate,Cool.
April Ludgate,Stop singing!
April Ludgate,"Okay, what's in there?"
April Ludgate,I don't know.
April Ludgate,Iit's locked.
April Ludgate,"Oh, my God!"
April Ludgate,I didn't even do anything.
April Ludgate,I made a marshmallow Ron Swanson.
April Ludgate,William Henry Harrison is totally ridiculous.
April Ludgate,Why is every job just paperwork?
April Ludgate,Yeah.
April Ludgate,"I think we're gonna go, Dan."
April Ludgate,The reality of your life is incredibly depressing.
April Ludgate,"I'm just gonna stay at my current job until I get old and die and then end up here, being embalmed by some weirdo who had to go to school for three years just to cut my guts open."
April Ludgate,"Babe, you love that band that I also love so much."
April Ludgate,What's in that jug? It smells like jet fuel.
April Ludgate,They're important to you.
April Ludgate,Let's go.
April Ludgate,"And while you're here, why not visit the Other Famous Harrisons exhibit?"
April Ludgate,"Oh, and side note, admission to this museum costs 14 dollars."
April Ludgate,This room is called Other Things That Were Famous For One Month.
April Ludgate,The If He'd Worn A Coat room explores how great America would have been if Harrison had worn a coat at his inauguration and not died.
April Ludgate,They can't even fill a small museum with real stuff about his life because he was so lame.
April Ludgate,"Come on, call Burly and ask him to let you back in."
April Ludgate,I want to put them on stop signs.
April Ludgate,Can I have these question mark stickers?
April Ludgate,Whoa!
April Ludgate,I'm sorry this town keeps being stupid and letting you down.
April Ludgate,It sucks.
April Ludgate,The cadaver chute.
April Ludgate,Come on!
April Ludgate,I don't want you to go back to London.
April Ludgate,I can't breathe.
April Ludgate,They're just shouting louder than everyone else.
April Ludgate,That's crazy.
April Ludgate,There's a brook somewhere that won't stop babbling.
April Ludgate,Shut up!
April Ludgate,I wish.
April Ludgate,"Hey, you're also wearing a tie-dye tshirt."
April Ludgate,"Yeah, that is really lame, and I'm leaving."
April Ludgate,Do you want me to bite him?
April Ludgate,"Oh, my God, Leslie."
April Ludgate,Do you think there's actually a mistake in here?
April Ludgate,"Andy, don't joke around."
April Ludgate,I just wanted you to have a brief moment of happiness before you got sadder.
April Ludgate,The air is too fresh.
April Ludgate,It's disgusting.
April Ludgate,Wha--
April Ludgate,What the hell?
April Ludgate,Eww!
April Ludgate,"I knew if he found something that he actually liked doing, he'd be happy, so I'mâ¦"
April Ludgate,Those jerks that hate the merger are a minority.
April Ludgate,This is the first time he's really gone out on a limb.
April Ludgate,What are you wearing?
April Ludgate,See you on stupid Skype.
April Ludgate,Cool.
April Ludgate,"Um well, there is some good news."
April Ludgate,"That Mike Patterson guy's show just aired, everyone is angry, and Jamm is introducing a secession bill at the next city council meeting."
April Ludgate,It's not.
April Ludgate,I'm proud of Andy.
April Ludgate,What's that?
April Ludgate,"""Friendship rankings."""
April Ludgate,"Gay penguins, parks, sugar, parks."
April Ludgate,Throw up.
April Ludgate,Okay.
April Ludgate,"Well, it's definitely Ron's mom."
April Ludgate,Prove it.
April Ludgate,Now be the Chuck Norris of making out with me.
April Ludgate,That's great.
April Ludgate,"""Ladies' choice."""
April Ludgate,You still love it?
April Ludgate,"Ooh, I love watching Russian traffic accidents on YouTube while I play children's music at the wrong RPM."
April Ludgate,Hello?
April Ludgate,Yay.
April Ludgate,Peebo.
April Ludgate,I want to play!
April Ludgate,Watch this.
April Ludgate,"Speaking of London, you haven't told me anything about work."
April Ludgate,"Hello, I'm April Ludgate."
April Ludgate,"Okay, could you just skip ahead a little?"
April Ludgate,You're the best husband ever.
April Ludgate,"Parks, parks, parks, parks, parks, parks, Michelle Obama, parks."
April Ludgate,Listen up while I talk about some really important stuff.
April Ludgate,"Hey, everybody."
April Ludgate,Check out my four color pen.
April Ludgate,Women should do everything.
April Ludgate,"This is an impression of my boss, Leslie Knope."
April Ludgate,Thank you.
April Ludgate,I love Ritalin and have low self-esteem.
April Ludgate,"Hi, I'm Natalie."
April Ludgate,This is an impression of my sister.
April Ludgate,Yep.
April Ludgate,I'm going to do impressions.
April Ludgate,And Pawnee is my favorite place in the world!
April Ludgate,"I like people, places and things!"
April Ludgate,I'm 20 years old.
April Ludgate,"Babe, we should sell our dumb house and buy this one."
April Ludgate,"My God, Andy, I don't even wanna be here."
April Ludgate,This place is awesome.
April Ludgate,What the hell?
April Ludgate,I'm subbing in.
April Ludgate,Whatever.
April Ludgate,90 dollars?
April Ludgate,I'm Puerto Rican.
April Ludgate,I can handle it.
April Ludgate,"oh, my God!"
April Ludgate,Wait.
April Ludgate,Are you okay?
April Ludgate,Hail Zorp.
April Ludgate,"Well, I got you something to cheer you up."
April Ludgate,Watch cologne.
April Ludgate,I know.
April Ludgate,I can't believe you like beauty pageants.
April Ludgate,"I didn't want Tom to leave, so I said all these bad things about the restaurant, so he wouldn't like them."
April Ludgate,"It's so crazy, it almost sounds made up."
April Ludgate,"Okay, but you can't tell Leslie I might leave."
April Ludgate,Tommy.
April Ludgate,"Yeah, but it's not what you think."
April Ludgate,I don't like heights.
April Ludgate,"Yes, but he said he wanted to do it."
April Ludgate,"It's either that, or you talk like that for the rest of your life."
April Ludgate,"They do this thing called a ""shopping period,"" where you can just sample as many classes as you want."
April Ludgate,This place is creepy.
April Ludgate,You can say that again.
April Ludgate,Blood orphans.
April Ludgate,What?
April Ludgate,"I mean, I love it, because it reminds me of the cafeteria in a haunted nursing home, but that's just me."
April Ludgate,You opened another dinosaur themed restaurant?
April Ludgate,That's the most I've ever liked Ann.
April Ludgate,Yeah.
April Ludgate,"Oh, you know."
April Ludgate,Just regionally directing the Midwest whatever of who cares.
April Ludgate,"Yeah, Ben! God, don't say that."
April Ludgate,I'm only doing it because I'm getting him back--
April Ludgate,"Oh, I thought you were just bad at your job."
April Ludgate,Hey!
April Ludgate,"""Thank you for the 500 dollars."""
April Ludgate,He's a man.
April Ludgate,"""I hope someday, I can become half the woman you are."""
April Ludgate,And of murder.
April Ludgate,Man.
April Ludgate,"""You are a beautiful and amazing woman."""
April Ludgate,It was 5 dollars.
April Ludgate,"No, I think it just seems small because of all the heavy furniture."
April Ludgate,Mmhm.
April Ludgate,"No, I'm not."
April Ludgate,"""Dear April's grandmother"" I said grandfather."
April Ludgate,"I know, crazy, right? Real estate."
April Ludgate,Someone will die.
April Ludgate,Fake blood capsules.
April Ludgate,"Wait, wait."
April Ludgate,Sorry.
April Ludgate,Beauty pageants are idiotic.
April Ludgate,The lighting is really cool.
April Ludgate,What should we do?
April Ludgate,She'll have a heart attack.
April Ludgate,"So, I was just at The Grind and I thought you might want an iced mocha with extra, extra whipped cream."
April Ludgate,Mutilated bodies.
April Ludgate,Promise?
April Ludgate,Dead people that we just murdered.
April Ludgate,But that part is really great.
April Ludgate,You're welcome.
April Ludgate,He is deaf.
April Ludgate,"""Enjoy the Mouse Rat CD."""
April Ludgate,Bloody goblins.
April Ludgate,Why are you so into helping me right now?
April Ludgate,No.
April Ludgate,I think this is the one.
April Ludgate,"Oh, by the way, completely unrelated, I just signed up for the Miss Pawnee Beauty Pageant."
April Ludgate,I feel totally lost.
April Ludgate,"Donna, what do I do? If working around corpses isn't even right for me, then nothing is."
